natom,r,method,state,eigenstate,energy,energy_err,trace,trace_err,n_0,n_0_err,n_1,n_1_err,n_2,n_2_err,n_3,n_3_err,n_4,n_4_err,n_5,n_5_err,n_6,n_6_err,n_7,n_7_err,t_1,t_1_err,t_2,t_2_err,t_3,t_3_err,doccp,doccp_err,v,v_err,sisj,sisj_err
4,2.2,casscf,35,True,-5.532380029372421,0.0,3.999999999999984,0.0,1.304660450821424,0.0,0.6992690418947012,0.0,0.6961631576837335,0.0,1.2999073496001252,0.0,,0.0,,0.0,,0.0,,0.0,-3.8528048075509895,0.0,0.93861397757863,0.0,0.9499784187939108,0.0,1.2704271357566386,0.0,0.8466278841123335,0.0,-0.4336459348827226,0.0
4,2.4,casscf,0,True,-57.60569701424627,0.0,3.999999999999997,0.0,1.0080385901411526,0.0,0.9919609821949028,0.0,0.991958762264711,0.0,1.0080416653992306,0.0,,0.0,,0.0,,0.0,,0.0,4.297974846082535,0.0,-0.0003722242570388,0.0,-0.7101398522475936,0.0,0.7538352291531014,0.0,0.6710065677814638,0.0,-0.8815938380728534,0.0
4,2.4,casscf,1,True,-54.380308058502735,0.0,4.000000000000001,0.0,0.9746889121896452,0.0,1.0252991646900045,0.0,1.0253156802041457,0.0,0.9746962429162056,0.0,,0.0,,0.0,,0.0,,0.0,3.105557401201082,0.0,-0.0838746683556653,0.0,0.3705110409396939,0.0,0.5326623518535124,0.0,0.4214152424363052,0.0,-0.3942681724738142,0.0
4,2.4,casscf,2,True,-51.28324618927052,0.0,3.999999999999999,0.0,1.090650677828752,0.0,0.9093429815952384,0.0,0.9093744434514768,0.0,1.090631897124532,0.0,,0.0,,0.0,,0.0,,0.0,2.138111566922019,0.0,-1.0402113731394276,0.0,-0.2517830566945936,0.0,0.4777016810102767,0.0,0.3428366822779983,0.0,-0.0333042321271694,0.0
4,2.4,casscf,3,True,-50.48993674539077,0.0,4.000000000000003,0.0,1.0101251937414757,0.0,0.9897511900183926,0.0,0.9901034873590956,0.0,1.0100201288810389,0.0,,0.0,,0.0,,0.0,,0.0,1.8600735173877947,0.0,-0.9364540433600164,0.0,0.2809642177700475,0.0,0.4982496264314336,0.0,0.3860478092546375,0.0,-0.0029729962141562,0.0
4,2.4,casscf,4,True,-50.03167159033922,0.0,4.000000000000002,0.0,1.0232986626049865,0.0,0.9767907248981128,0.0,0.9764705882385348,0.0,1.0234400242583677,0.0,,0.0,,0.0,,0.0,,0.0,3.083171509288369,0.0,0.0117041300296999,0.0,0.8260487989049524,0.0,1.2731802450168397,0.0,-0.3306449310953326,0.0,-0.3530380493836367,0.0
4,2.4,casscf,5,True,-47.67746185162287,0.0,4.000000000000004,0.0,1.046273640144746,0.0,0.953671595444362,0.0,0.9538099411082582,0.0,1.046244823302639,0.0,,0.0,,0.0,,0.0,,0.0,0.9404751039867668,0.0,-0.7803623243805872,0.0,0.2632388558911368,0.0,0.3047925312146472,0.0,0.2231573820799567,0.0,0.3547119659746737,0.0
4,2.4,casscf,6,True,-46.843204648347424,0.0,4.0,0.0,0.860376785620601,0.0,1.139581618320879,0.0,1.1395184341071285,0.0,0.8605231619513921,0.0,,0.0,,0.0,,0.0,,0.0,2.1063293962654392,0.0,0.8741756320969647,0.0,-0.589717848534075,0.0,0.959803594622632,0.0,-0.4311575171877727,0.0,0.0747624658418285,0.0
4,2.4,casscf,7,True,-45.647365989493146,0.0,3.999999999999999,0.0,0.8370661598008664,0.0,1.1629290980082143,0.0,1.162877623611498,0.0,0.83712711857942,0.0,,0.0,,0.0,,0.0,,0.0,2.0744913938562783,0.0,0.2284529601868971,0.0,-0.3417569024687793,0.0,1.2533907361709506,0.0,-0.5852007661047915,0.0,-0.4881175795662335,0.0
4,2.4,casscf,8,True,-44.99497395425272,0.0,4.000000000000006,0.0,0.9999999999999972,0.0,1.0000000000000036,0.0,1.0000000000000036,0.0,1.0000000000000018,0.0,,0.0,,0.0,,0.0,,0.0,-1.339206523454095e-14,0.0,-4.163336342344337e-15,0.0,3.011479954295737e-15,0.0,-9.40066110294103e-17,0.0,1.313411746275155e-16,0.0,0.7500000000000024,0.0
4,2.4,casscf,9,True,-44.049150200868766,0.0,4.000000000000002,0.0,1.013085729369876,0.0,0.9867895318183956,0.0,0.9870332050690286,0.0,1.0130915337427018,0.0,,0.0,,0.0,,0.0,,0.0,1.8876927354532245,0.0,0.0686432628699054,0.0,0.7322436286911592,0.0,1.1118951644667656,0.0,-0.1769234919653261,0.0,-0.5414509466567965,0.0
4,2.4,casscf,10,True,-43.718574778965696,0.0,3.999999999999999,0.0,1.06013914849295,0.0,0.939823999287448,0.0,0.939779826723719,0.0,1.0602570254958823,0.0,,0.0,,0.0,,0.0,,0.0,0.9793316701190417,0.0,-0.5063855410377871,0.0,0.1943964320324288,0.0,0.9516879689885768,0.0,-0.5138662307038652,0.0,0.1644984691534709,0.0
4,2.4,casscf,11,True,-43.09147810740586,0.0,4.0,0.0,0.8632055160071717,0.0,1.1368329091745553,0.0,1.1366443393885577,0.0,0.8633172354297154,0.0,,0.0,,0.0,,0.0,,0.0,1.0249325754553498,0.0,-0.2458058023135099,0.0,-1.0545781819669875,0.0,1.125238789187632,0.0,-0.592705325532138,0.0,-0.0920319479017402,0.0
4,2.4,casscf,12,True,-41.00264673632608,0.0,4.000000000000004,0.0,0.8163674119195474,0.0,1.1836551098575188,0.0,1.18362516800129,0.0,0.8163523102216467,0.0,,0.0,,0.0,,0.0,,0.0,0.9346096157327975,0.0,0.7339620226688045,0.0,0.1830006916795715,0.0,0.7890042849009758,0.0,-0.1551166538779661,0.0,-0.0920248502587342,0.0
4,2.4,casscf,13,True,-40.8953895321778,0.0,4.0,0.0,0.9820803462965232,0.0,1.0179191961995904,0.0,1.0179695783728395,0.0,0.9820308791310468,0.0,,0.0,,0.0,,0.0,,0.0,0.9835923935148622,0.0,-0.0564987665526611,0.0,0.9784861708378758,0.0,1.0032778119919086,0.0,0.5806359190695258,0.0,-0.4360226957453195,0.0
4,2.4,casscf,14,True,-40.04430203859766,0.0,4.000000000000005,0.0,0.9262896026443752,0.0,1.0736169712686183,0.0,1.0736717250501462,0.0,0.9264217010368656,0.0,,0.0,,0.0,,0.0,,0.0,-0.0434470821684234,0.0,-0.0940251476341061,0.0,0.1583054693231705,0.0,0.9974009216389303,0.0,-0.8065542175130649,0.0,0.1227904796331955,0.0
4,2.4,casscf,15,True,-38.46838983826252,0.0,4.000000000000004,0.0,1.1440198263090586,0.0,0.8560467952366687,0.0,0.8558672447483351,0.0,1.1440661337059417,0.0,,0.0,,0.0,,0.0,,0.0,0.1357435653351548,0.0,-0.8821533839240396,0.0,0.6651157885070946,0.0,0.9680925176275508,0.0,0.6638884683338911,0.0,-0.0562012432032442,0.0
4,2.4,casscf,16,True,-37.73696846390168,0.0,3.999999999999999,0.0,1.037282949751676,0.0,0.9625906318346724,0.0,0.96279664192575,0.0,1.0373297764879008,0.0,,0.0,,0.0,,0.0,,0.0,0.6600973758927046,0.0,-0.1339620423956505,0.0,0.106837819505284,0.0,1.094235409410132,0.0,-0.2897050078074329,0.0,-0.6329113239102233,0.0
4,2.4,casscf,17,True,-37.58195007488715,0.0,4.000000000000004,0.0,0.9176516097242362,0.0,1.08229251469137,0.0,1.082468954200602,0.0,0.9175869213837952,0.0,,0.0,,0.0,,0.0,,0.0,-0.1424575276571638,0.0,-0.3256182542071755,0.0,-0.3141682464509585,0.0,0.7949804228644826,0.0,-0.0673508123316462,0.0,0.0540733358169917,0.0
4,2.4,casscf,18,True,-35.718887793618215,0.0,4.000000000000006,0.0,0.9451412702400904,0.0,1.0548288817347502,0.0,1.0549065258501802,0.0,0.9451233221749856,0.0,,0.0,,0.0,,0.0,,0.0,-0.1188777705676158,0.0,-0.8458324011582512,0.0,-0.0336183220653588,0.0,1.1798083358249771,0.0,-0.392226869345649,0.0,-0.2285316870808095,0.0
4,2.4,casscf,19,True,-35.39847914389909,0.0,4.000000000000005,0.0,0.9299857542686324,0.0,1.0699111158746288,0.0,1.070249000192998,0.0,0.9298541296637464,0.0,,0.0,,0.0,,0.0,,0.0,-0.9653951416899188,0.0,0.3972546444181076,0.0,-0.2172862044861319,0.0,0.7372159297662118,0.0,0.6929895311932064,0.0,0.2219971099818238,0.0
4,2.4,casscf,20,True,-35.064572949432275,0.0,4.000000000000004,0.0,0.9713588979574084,0.0,1.0288113271665686,0.0,1.028340232126127,0.0,0.9714895427499,0.0,,0.0,,0.0,,0.0,,0.0,-0.0587246177941345,0.0,-0.1062744658848796,0.0,-0.0094802040305879,0.0,0.9682409653405536,0.0,-0.2899092992802178,0.0,0.1220852388903436,0.0
4,2.4,casscf,21,True,-34.3400384210026,0.0,4.000000000000004,0.0,0.7349243690347601,0.0,1.2650165556251378,0.0,1.265025503562054,0.0,0.7350335717780523,0.0,,0.0,,0.0,,0.0,,0.0,-0.0817619530926271,0.0,1.4328596466493992,0.0,-0.2089470141254096,0.0,1.333301327753578,0.0,-0.2842058797791325,0.0,-0.1194980638407855,0.0
4,2.4,casscf,22,True,-32.0273380406713,0.0,4.000000000000004,0.0,0.9320917994846892,0.0,1.0679012733550628,0.0,1.067845540776494,0.0,0.9321613863837586,0.0,,0.0,,0.0,,0.0,,0.0,-0.945388657255728,0.0,0.2833879510334293,0.0,-0.7296788252422818,0.0,0.997885309985732,0.0,-0.2155929863809965,0.0,0.0896558400435041,0.0
4,2.4,casscf,23,True,-31.562530798004044,0.0,4.000000000000001,0.0,1.107526822219695,0.0,0.8924737680032282,0.0,0.8922427714794918,0.0,1.107756638297586,0.0,,0.0,,0.0,,0.0,,0.0,-1.0250912129766132,0.0,-0.4652084475774228,0.0,0.5139507503667107,0.0,1.3189743652879509,0.0,0.0154902528242911,0.0,-0.1118983033326007,0.0
4,2.4,casscf,24,True,-30.72341887885283,0.0,4.000000000000002,0.0,1.019632055129326,0.0,0.9804204485199376,0.0,0.9804408568880932,0.0,1.0195066394626442,0.0,,0.0,,0.0,,0.0,,0.0,-0.4361402912862713,0.0,-0.1630509329540971,0.0,-0.5949386280842657,0.0,1.418993362167866,0.0,-0.9050579349832968,0.0,-0.3829083574850883,0.0
4,2.4,casscf,25,True,-30.50457234994519,0.0,4.000000000000004,0.0,1.0902928694623597,0.0,0.909801030127587,0.0,0.9096929666100292,0.0,1.0902131338000278,0.0,,0.0,,0.0,,0.0,,0.0,-1.0276209743667637,0.0,-0.2331094292884029,0.0,0.5893032686310834,0.0,0.8415524496625714,0.0,0.1762723925131656,0.0,-0.013778362458981,0.0
4,2.4,casscf,26,True,-30.2953952653402,0.0,4.000000000000002,0.0,0.8453218705327225,0.0,1.1546637793433625,0.0,1.154827211069024,0.0,0.8451871390548926,0.0,,0.0,,0.0,,0.0,,0.0,-1.0835105115209072,0.0,0.4500400008859038,0.0,-0.4674585429683477,0.0,1.0060843199890392,0.0,0.0506277161641344,0.0,-0.2148649424774996,0.0
4,2.4,casscf,27,True,-28.06759314077525,0.0,4.000000000000005,0.0,1.1244083929909192,0.0,0.8756435460043016,0.0,0.8756783129027207,0.0,1.1242697481020634,0.0,,0.0,,0.0,,0.0,,0.0,-1.9142272459063947,0.0,0.3607248272355757,0.0,0.719611611019513,0.0,0.810708463921761,0.0,0.4101316698824698,0.0,0.0790319404035921,0.0
4,2.4,casscf,28,True,-27.534355868427976,0.0,4.000000000000002,0.0,1.0387196286557685,0.0,0.9612820029393272,0.0,0.9613601503620818,0.0,1.038638218042824,0.0,,0.0,,0.0,,0.0,,0.0,-1.9554946996368257,0.0,-0.2445480936010503,0.0,-0.5395512406306725,0.0,1.0334030161716807,0.0,0.7619215562650067,0.0,-0.081861806104939,0.0
4,2.4,casscf,29,True,-25.17272623888753,0.0,4.000000000000005,0.0,1.1090558974925484,0.0,0.8907041799511635,0.0,0.890954745900729,0.0,1.109285176655565,0.0,,0.0,,0.0,,0.0,,0.0,-2.0855846945272414,0.0,0.3312288863080997,0.0,0.2872323024990082,0.0,0.99116390724848,0.0,-0.1579963396774195,0.0,0.0805607996304135,0.0
4,2.4,casscf,30,True,-24.40814061071118,0.0,4.000000000000005,0.0,0.8380995586182005,0.0,1.1621064876106602,0.0,1.1614046445881554,0.0,0.8383893091829888,0.0,,0.0,,0.0,,0.0,,0.0,-2.345027642289836,0.0,0.2840861983424515,0.0,0.2642992381775128,0.0,1.4589731039479532,0.0,-0.0909223819432675,0.0,-0.322230576193931,0.0
4,2.4,casscf,31,True,-23.922687173363457,0.0,4.000000000000001,0.0,1.063338873880375,0.0,0.9364761824903978,0.0,0.9371294600780622,0.0,1.0630554835511656,0.0,,0.0,,0.0,,0.0,,0.0,-1.306786538261047,0.0,-0.1720340034457835,0.0,-0.7976472992266839,0.0,1.62827343508047,0.0,-0.7929212812211172,0.0,-0.1696097999287852,0.0
4,2.4,casscf,32,True,-21.78847808504429,0.0,4.000000000000002,0.0,1.150368599778539,0.0,0.8499435723652897,0.0,0.8496750286441774,0.0,1.1500127992119968,0.0,,0.0,,0.0,,0.0,,0.0,-3.0215688128613376,0.0,0.1891272401670365,0.0,-0.6534852865768409,0.0,0.8451992169806712,0.0,0.3707411565698483,0.0,-0.0807920280511369,0.0
4,2.4,casscf,33,True,-18.44717725151764,0.0,4.000000000000003,0.0,1.1169824303501097,0.0,0.882471719280222,0.0,0.8830465012540856,0.0,1.1174993491155858,0.0,,0.0,,0.0,,0.0,,0.0,-1.7431662868569533,0.0,0.0364294103753396,0.0,-0.3817505334555385,0.0,1.6323852218039494,0.0,0.1080691616672391,0.0,-0.2722163981139617,0.0
4,2.4,casscf,34,True,-14.506087858586,0.0,4.000000000000004,0.0,1.0779301825961676,0.0,0.9223386199840896,0.0,0.9218333480862446,0.0,1.0778978493335027,0.0,,0.0,,0.0,,0.0,,0.0,-2.336406101303956,0.0,0.6117644817070517,0.0,-0.1056389665175861,0.0,1.5507355989421836,0.0,0.359222957755047,0.0,-0.2396230813983029,0.0
4,2.4,casscf,35,True,-11.686401706312347,0.0,4.000000000000003,0.0,1.294179964719924,0.0,0.70631049508543,0.0,0.7060615558042257,0.0,1.2934479843904232,0.0,,0.0,,0.0,,0.0,,0.0,-3.5755069044738805,0.0,1.0219400504928702,0.0,0.8680790709966175,0.0,1.3576723835740596,0.0,0.8436034606622453,0.0,-0.3724163633891041,0.0
4,2.6,casscf,0,True,-56.69864367117594,0.0,3.999999999999997,0.0,1.0010489095338404,0.0,0.9989459562118768,0.0,0.9989650338992024,0.0,1.001040100355078,0.0,,0.0,,0.0,,0.0,,0.0,4.202845819232406,0.0,-0.0122507011225696,0.0,-0.6458065516818051,0.0,0.6850425337966308,0.0,0.615278450817256,0.0,-0.9457663438695848,0.0
4,2.6,casscf,1,True,-54.13262086580957,0.0,3.999999999999999,0.0,0.9795996531617636,0.0,1.0203904014362568,0.0,1.0204103047583777,0.0,0.9795996406436004,0.0,,0.0,,0.0,,0.0,,0.0,3.027810058273209,0.0,-0.0779113142481697,0.0,0.3261108996917358,0.0,0.48089256900943,0.0,0.3919802793084056,0.0,-0.446977191328659,0.0
4,2.6,casscf,2,True,-51.62900705939225,0.0,4.0,0.0,1.077925830313736,0.0,0.9220739541893592,0.0,0.9220819021478748,0.0,1.07791831334903,0.0,,0.0,,0.0,,0.0,,0.0,2.0767966319846214,0.0,-0.9633911481154238,0.0,-0.2076016730101964,0.0,0.4256378638444174,0.0,0.3150402385649831,0.0,-0.0550201771400718,0.0
4,2.6,casscf,3,True,-50.92058146453466,0.0,4.000000000000004,0.0,1.0104444302263895,0.0,0.9895456045077232,0.0,0.9895755049520394,0.0,1.0104344603138518,0.0,,0.0,,0.0,,0.0,,0.0,1.764148535496996,0.0,-0.9304557634680384,0.0,0.2275762927245953,0.0,0.4285946775136505,0.0,0.3330568728652113,0.0,0.0104273197514833,0.0
4,2.6,casscf,4,True,-49.42342681950087,0.0,3.999999999999998,0.0,1.0299069624780437,0.0,0.9700765608704742,0.0,0.9700680726850878,0.0,1.0299484039663924,0.0,,0.0,,0.0,,0.0,,0.0,3.04558773020568,0.0,0.011946582949829,0.0,0.8632213060050885,0.0,1.2525206333357248,0.0,-0.3726568772381224,0.0,-0.3589972255398848,0.0
4,2.6,casscf,5,True,-48.71663401263883,0.0,3.999999999999997,0.0,1.0380116536951955,0.0,0.9619864045573948,0.0,0.961994420171564,0.0,1.0380075215758429,0.0,,0.0,,0.0,,0.0,,0.0,0.8864189027761451,0.0,-0.7106800546273945,0.0,0.239914087702612,0.0,0.2547201177184677,0.0,0.1890148301973834,0.0,0.3714731093707605,0.0
4,2.6,casscf,6,True,-46.65545188324664,0.0,4.000000000000002,0.0,0.999999999999998,0.0,0.9999999999999992,0.0,1.0000000000000036,0.0,1.0000000000000004,0.0,,0.0,,0.0,,0.0,,0.0,-3.24462678946702e-13,0.0,-2.1636858971163522e-13,0.0,-5.567213356982847e-13,0.0,-2.980901372292457e-17,0.0,4.649157859695823e-17,0.0,0.7500000000000012,0.0
4,2.6,casscf,7,True,-46.627389217914505,0.0,4.000000000000001,0.0,0.8805651660250695,0.0,1.1193922645206338,0.0,1.1194338918422098,0.0,0.8806086776120878,0.0,,0.0,,0.0,,0.0,,0.0,2.069548035627922,0.0,0.7970568713298513,0.0,-0.5945349896315253,0.0,0.9614030159595957,0.0,-0.4691735327827014,0.0,0.0762693953603654,0.0
4,2.6,casscf,8,True,-45.5907378381731,0.0,4.0,0.0,0.8825890384418684,0.0,1.1174110546436715,0.0,1.1174099372669013,0.0,0.8825899696475585,0.0,,0.0,,0.0,,0.0,,0.0,1.9690948439874945,0.0,-0.3887495602075014,0.0,-0.1981032238783979,0.0,1.1906252773561865,0.0,-0.5698858892883059,0.0,-0.540513171214813,0.0
4,2.6,casscf,9,True,-44.13696292900031,0.0,4.000000000000005,0.0,1.0935685596686646,0.0,0.9064228499485348,0.0,0.9064128214763932,0.0,1.0935957689064124,0.0,,0.0,,0.0,,0.0,,0.0,0.9607562828546048,0.0,-0.5253067388780406,0.0,0.2476960490259828,0.0,0.9532409553143304,0.0,-0.5417734877997056,0.0,0.1671261095270971,0.0
4,2.6,casscf,10,True,-44.10194655345692,0.0,4.0,0.0,1.0111335574325695,0.0,0.9888342214843469,0.0,0.9888980541874146,0.0,1.0111341668956686,0.0,,0.0,,0.0,,0.0,,0.0,1.885500681586819,0.0,0.6771169035200342,0.0,0.4888256695192255,0.0,1.0925148519731254,0.0,-0.1892840631724384,0.0,-0.5249287990972213,0.0
4,2.6,casscf,11,True,-43.28531055974177,0.0,4.000000000000004,0.0,0.8640507352080875,0.0,1.1359442607007662,0.0,1.1359165599694867,0.0,0.8640884441216632,0.0,,0.0,,0.0,,0.0,,0.0,0.9868934824825109,0.0,-0.3898456290752005,0.0,-1.029133437162606,0.0,1.1214764109108692,0.0,-0.5804728698846356,0.0,-0.113203131794266,0.0
4,2.6,casscf,12,True,-41.79587513155089,0.0,4.000000000000006,0.0,1.0060849497107314,0.0,0.9939108800336394,0.0,0.9939388853455456,0.0,1.0060652849100895,0.0,,0.0,,0.0,,0.0,,0.0,0.978977743269932,0.0,-0.0500253653954398,0.0,0.9662467866957808,0.0,1.0029887366288135,0.0,0.5937965038657085,0.0,-0.4481804648344448,0.0
4,2.6,casscf,13,True,-41.70587494893776,0.0,3.999999999999999,0.0,0.8253510584797981,0.0,1.1746584553261932,0.0,1.1746649347372298,0.0,0.8253255514567781,0.0,,0.0,,0.0,,0.0,,0.0,0.9014159791621774,0.0,0.5954126869535092,0.0,0.1850224892760757,0.0,0.7946911609562746,0.0,-0.1369259200210683,0.0,-0.0888502187534843,0.0
4,2.6,casscf,14,True,-40.805193956049216,0.0,4.0,0.0,0.9396598393474092,0.0,1.0603349313603054,0.0,1.0603157745003573,0.0,0.9396894547919286,0.0,,0.0,,0.0,,0.0,,0.0,-0.027154564768872,0.0,-0.0697139223781088,0.0,0.1469163040029126,0.0,0.997874347147584,0.0,-0.8244642672333204,0.0,0.1228644664466346,0.0
4,2.6,casscf,15,True,-40.04349379867699,0.0,4.000000000000002,0.0,1.14277273384409,0.0,0.8572532976297094,0.0,0.8572190897093295,0.0,1.1427548788168729,0.0,,0.0,,0.0,,0.0,,0.0,0.1771600967377057,0.0,-0.8863897636597498,0.0,0.759522083640055,0.0,0.9824000233974056,0.0,0.7501179269397755,0.0,-0.0935146253629956,0.0
4,2.6,casscf,16,True,-39.01781963043717,0.0,4.000000000000003,0.0,0.9073818302611728,0.0,1.0926322947299143,0.0,1.092634118705366,0.0,0.90735175630355,0.0,,0.0,,0.0,,0.0,,0.0,-0.1693668037528103,0.0,-0.3643368138688609,0.0,-0.3962363784132667,0.0,0.8000405848647627,0.0,-0.0025892118384801,0.0,0.0552360335711261,0.0
4,2.6,casscf,17,True,-38.63241248733016,0.0,4.000000000000004,0.0,1.0314489934445437,0.0,0.968550024451164,0.0,0.9685554955430696,0.0,1.031445486561227,0.0,,0.0,,0.0,,0.0,,0.0,0.5689266879604368,0.0,-0.0087016717092517,0.0,0.0094151669254043,0.0,1.0636782108841234,0.0,-0.2968924682490823,0.0,-0.6459813859066763,0.0
4,2.6,casscf,18,True,-37.54344971024133,0.0,4.000000000000002,0.0,0.917126685785081,0.0,1.0828968796412706,0.0,1.0828658955855666,0.0,0.9171105389880831,0.0,,0.0,,0.0,,0.0,,0.0,-0.9024625209497176,0.0,0.3409595121101074,0.0,-0.1469586137627157,0.0,0.7873289856846222,0.0,0.7448927368777044,0.0,0.2066291234947922,0.0
4,2.6,casscf,19,True,-36.95043223428875,0.0,4.000000000000006,0.0,0.9529471988960184,0.0,1.0470712147550385,0.0,1.0470585495716658,0.0,0.9529230367772832,0.0,,0.0,,0.0,,0.0,,0.0,-0.1635534172478105,0.0,-0.4098685514271475,0.0,-0.0674975049907256,0.0,1.1121932660058442,0.0,-0.2755570932381844,0.0,-0.2127240665619748,0.0
4,2.6,casscf,20,True,-36.53833071886955,0.0,4.000000000000001,0.0,0.996458164149548,0.0,1.0035172919718394,0.0,1.0035374466411489,0.0,0.9964870972374646,0.0,,0.0,,0.0,,0.0,,0.0,-0.0698794658468777,0.0,-0.0756086370958643,0.0,0.0161272090506237,0.0,0.9698397496541484,0.0,-0.2519958862786252,0.0,0.1355818685758736,0.0
4,2.6,casscf,21,True,-35.34219277894084,0.0,4.000000000000001,0.0,0.8110660167792616,0.0,1.1889088938424748,0.0,1.1889261413937993,0.0,0.8110989479844656,0.0,,0.0,,0.0,,0.0,,0.0,-0.0697177794009321,0.0,0.9730539995833642,0.0,-0.2409297756846082,0.0,1.3058611808316645,0.0,-0.2706768867529446,0.0,-0.186275317813543,0.0
4,2.6,casscf,22,True,-33.88056725057487,0.0,3.9999999999999982,0.0,0.9276045246979784,0.0,1.072381045872722,0.0,1.07238051200673,0.0,0.927633917422568,0.0,,0.0,,0.0,,0.0,,0.0,-0.9106275338925888,0.0,0.371165596650324,0.0,-0.7596649318823154,0.0,0.9955844051435604,0.0,-0.2139424697519818,0.0,0.0810441539171845,0.0
4,2.6,casscf,23,True,-33.41369136875942,0.0,4.000000000000002,0.0,1.1315772540530298,0.0,0.8684397619272144,0.0,0.8684079193736294,0.0,1.131575064646128,0.0,,0.0,,0.0,,0.0,,0.0,-0.9429698044406752,0.0,-0.4657920330853182,0.0,0.2582543062725925,0.0,1.3152181826618117,0.0,0.1399532859877281,0.0,-0.1347110833356739,0.0
4,2.6,casscf,24,True,-32.88869089611896,0.0,4.000000000000005,0.0,1.0742046900935027,0.0,0.9258167934829608,0.0,0.9258071574391076,0.0,1.0741713589844335,0.0,,0.0,,0.0,,0.0,,0.0,-1.011461075854902,0.0,-0.1354239761720157,0.0,0.5662148890770713,0.0,0.8523808060491374,0.0,0.2195497945424559,0.0,0.0037811530154905,0.0
4,2.6,casscf,25,True,-32.41956422787931,0.0,3.999999999999997,0.0,0.8139586597850454,0.0,1.185998559587598,0.0,1.186052122834762,0.0,0.8139906577925919,0.0,,0.0,,0.0,,0.0,,0.0,-1.0856803346041075,0.0,0.47931533074831,0.0,-0.2434970580359858,0.0,1.0158866722489206,0.0,-0.0620699305445928,0.0,-0.1640851908929367,0.0
4,2.6,casscf,26,True,-32.21733586345512,0.0,4.000000000000005,0.0,0.974132564228152,0.0,1.0259242746129846,0.0,1.0258548252466753,0.0,0.9740883359121936,0.0,,0.0,,0.0,,0.0,,0.0,-0.6719132905165842,0.0,-0.1632770449350221,0.0,-0.7257313989656553,0.0,1.415254329647904,0.0,-0.9402059250372186,0.0,-0.3547047656171159,0.0
4,2.6,casscf,27,True,-31.216105491433435,0.0,4.0,0.0,1.1238854771399511,0.0,0.8761465298424284,0.0,0.8761211281601722,0.0,1.123846864857449,0.0,,0.0,,0.0,,0.0,,0.0,-1.7911700317816863,0.0,0.2473096159884807,0.0,0.7892694366713676,0.0,0.8549576906692374,0.0,0.3779824055168538,0.0,0.081584897718664,0.0
4,2.6,casscf,28,True,-30.388812920133084,0.0,4.000000000000004,0.0,1.0212498803547412,0.0,0.9787571821086708,0.0,0.9787420504448328,0.0,1.0212508870917585,0.0,,0.0,,0.0,,0.0,,0.0,-1.7914169257208927,0.0,-0.099266715117257,0.0,-0.351028824134624,0.0,1.1227621380631236,0.0,0.6114302928127038,0.0,-0.0763658331034147,0.0
4,2.6,casscf,29,True,-28.154495339282004,0.0,4.000000000000002,0.0,1.0741079844799402,0.0,0.925885976379865,0.0,0.9258924948501256,0.0,1.0741135442900704,0.0,,0.0,,0.0,,0.0,,0.0,-2.0887737991504243,0.0,0.428684035430225,0.0,0.2460600918393169,0.0,0.990246747149137,0.0,-0.1447997425914128,0.0,0.0834835143799027,0.0
4,2.6,casscf,30,True,-26.85979361786459,0.0,4.000000000000002,0.0,0.7752274976162311,0.0,1.2247960042862902,0.0,1.2246990666875923,0.0,0.7752774314098876,0.0,,0.0,,0.0,,0.0,,0.0,-2.300691941240012,0.0,0.2050990597465495,0.0,0.2271150388061454,0.0,1.5342580207834948,0.0,-0.0318565893587055,0.0,-0.2808490681677826,0.0
4,2.6,casscf,31,True,-26.157226468932723,0.0,4.0,0.0,1.0718365435500563,0.0,0.9281287920895026,0.0,0.928246019578449,0.0,1.0717886447819924,0.0,,0.0,,0.0,,0.0,,0.0,-1.6654813832714974,0.0,-0.1484351181903314,0.0,-0.787979131975502,0.0,1.5498412998969524,0.0,-0.7566276761922657,0.0,-0.2104924809001701,0.0
4,2.6,casscf,32,True,-25.83352135019709,0.0,4.000000000000005,0.0,1.1445488827011556,0.0,0.8554639267403157,0.0,0.8554471969778301,0.0,1.1445399935807044,0.0,,0.0,,0.0,,0.0,,0.0,-2.9518500946804225,0.0,0.1417842869217651,0.0,-0.6583348696371608,0.0,0.8811610008353008,0.0,0.3472042332895083,0.0,-0.0442262381556749,0.0
4,2.6,casscf,33,True,-21.01012710099976,0.0,4.000000000000001,0.0,1.211290094112028,0.0,0.7886436347611171,0.0,0.7887228708931272,0.0,1.2113434002337289,0.0,,0.0,,0.0,,0.0,,0.0,-2.0921104876308023,0.0,0.048261215617639,0.0,-0.1490711623812105,0.0,1.6135612121658138,0.0,0.2202948444106454,0.0,-0.2747457603404064,0.0
4,2.6,casscf,34,True,-17.515379611876597,0.0,4.000000000000007,0.0,1.050941305832563,0.0,0.9488177943531516,0.0,0.9489482788387916,0.0,1.051292620975501,0.0,,0.0,,0.0,,0.0,,0.0,-1.8862541525255232,0.0,0.5715379119740782,0.0,-0.0365279213061932,0.0,1.6783898559951833,0.0,0.3349700348692266,0.0,-0.1743490465513426,0.0
