,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
18,E0_t_U_V,"t,U,V",8,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,8,-1.767484746525112,-1.763396700190858,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
19,E0_t_U_V,"t,U,V",9,0.00011207106090767809,0.00021220704730107146,0.04436355960712388,0.0016303299208098032,6.729974621438332e-05,0.27949784014527357,0.007783392960713978,9,-1.76393292024038,-1.7650071270951504,-0.051050030434136896,0.2911516300912192,-0.48598322924840526,3.8,0.6,10
20,E0_t_U_V,"t,U,V",0,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,0,-2.038076904523702,-2.041227027412006,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
21,E0_t_U_V,"t,U,V",1,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,1,-2.025586508253849,-2.0238989720741705,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
22,E0_t_U_V,"t,U,V",2,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,2,-1.9969192322732583,-1.991688091575242,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
23,E0_t_U_V,"t,U,V",3,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,3,-1.9919514412095256,-1.9861138462922543,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
24,E0_t_U_V,"t,U,V",4,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,4,-1.9919514061515653,-1.9861138462922534,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
25,E0_t_U_V,"t,U,V",5,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,5,-1.9635606245202613,-1.9531450884374402,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
26,E0_t_U_V,"t,U,V",6,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,6,-1.8520600388602932,-1.8388675094595492,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
27,E0_t_U_V,"t,U,V",7,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,7,-1.767487898014891,-1.7722076272479725,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
28,E0_t_U_V,"t,U,V",8,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,8,-1.767484746525112,-1.7690159476668117,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
29,E0_t_U_V,"t,U,V",9,0.001153812626293899,0.04084877190939819,0.14234666199000168,0.005231140698016334,5.094093715457028e-05,0.2245031159998838,0.006956349085650382,9,-1.76393292024038,-1.7722076272479732,-0.05117217864004614,0.2818469410074111,-0.485396114014467,3.8,0.6,10
30,E0_t_U_V,"t,U,V",0,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,0,-2.038076904523702,-2.04267188361621,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
31,E0_t_U_V,"t,U,V",1,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,1,-2.025586508253849,-2.0253656206600974,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
32,E0_t_U_V,"t,U,V",2,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,2,-1.9969192322732583,-1.9930171384263506,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
33,E0_t_U_V,"t,U,V",3,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,3,-1.9919514412095256,-1.9873504239620972,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
34,E0_t_U_V,"t,U,V",4,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,4,-1.9919514061515653,-1.9873504239620985,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
35,E0_t_U_V,"t,U,V",5,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,5,-1.9635606245202613,-1.9542076485431354,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
36,E0_t_U_V,"t,U,V",6,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,6,-1.8520600388602932,-1.841871044707401,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
37,E0_t_U_V,"t,U,V",7,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,7,-1.767487898014891,-1.7751123376897742,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
38,E0_t_U_V,"t,U,V",8,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,8,-1.767484746525112,-1.7716204655633678,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
39,E0_t_U_V,"t,U,V",9,0.0008925862811983338,0.04314138911123874,0.12520012072667458,0.004601017247428452,5.010680007668608e-05,0.2222527757177494,0.006857381028513506,9,-1.76393292024038,-1.7751123376897742,-0.05117217864004614,0.28000478625717484,-0.48566174508620463,3.8,0.6,10
40,E0_t_U_V,"t,U,V",0,0.005923296356734069,0.04414276692236344,0.3225235080005243,0.01185251431387302,0.00010439435682120118,0.22575668005754912,0.010373454889778668,0,-2.038076904523702,-2.035362412283969,-0.051138273706751454,0.28000632204301057,-0.4838599146754767,3.8,0.6,10
