,Unnamed: 0,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff,AI Excitation Energy,Model Excitation Energy,Function Excitation Energy
3162,62,E0_t_U,"t,U",2,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,2,-1.9975719238439755,-1.995105973012832,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.04944278838522309,0.06443334471077056,0.061220189261411484
3163,63,E0_t_U,"t,U",3,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,3,-1.9888672165056995,-1.9851789057420703,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.05814749572349909,0.0743604119815322,0.07080876060061603
3164,64,E0_t_U,"t,U",4,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,4,-1.9888659636206265,-1.9851789057420712,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.05814874860857211,0.07436041198153132,0.07080876060061736
3165,65,E0_t_U,"t,U",5,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,5,-1.95140381470216,-1.9406661803323584,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.09561089752703866,0.11887313739124417,0.11474226726978598
3166,66,E0_t_U,"t,U",6,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,6,-1.875043521913745,-1.8578463466256652,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.17197119031545371,0.20169297109793738,0.2013938209884063
3167,67,E0_t_U,"t,U",7,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,7,-1.7752723499104806,-1.7748672023946432,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.27174236231871807,0.2846721153289593,0.283874984758987
3168,68,E0_t_U,"t,U",8,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,8,-1.7752718942826402,-1.774867202394643,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.2717428179465584,0.28467211532895953,0.2838749847589874
3169,69,E0_t_U,"t,U",9,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,9,-1.7709010085456092,-1.774867202394642,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.27611370368358945,0.28467211532896064,0.28387498475898765
3170,70,E0_t_U,"t,U",0,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,0,-2.047014712229198,-2.0563038956447928,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,4.440892098500626e-16,0.00323542207880978,0.0
3171,71,E0_t_U,"t,U",1,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,1,-2.0339622011429457,-2.0368639186923594,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.013052511086252938,0.02267539903124316,0.0197290794823477
3172,72,E0_t_U,"t,U",2,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,2,-1.9975719238439755,-1.9963068556450905,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.04944278838522309,0.06323246207851208,0.061220189261411484
3173,73,E0_t_U,"t,U",3,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,3,-1.9888672165056995,-1.9870890815408944,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.05814749572349909,0.07245023618270818,0.07080876060061603
3174,74,E0_t_U,"t,U",4,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,4,-1.9888659636206265,-1.9870890815408933,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.05814874860857211,0.0724502361827093,0.07080876060061736
3175,75,E0_t_U,"t,U",5,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,5,-1.95140381470216,-1.944239180905432,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.09561089752703866,0.11530013681817053,0.11474226726978598
3176,76,E0_t_U,"t,U",6,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,6,-1.875043521913745,-1.8564535108759967,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.17197119031545371,0.2030858068476058,0.2013938209884063
3177,77,E0_t_U,"t,U",7,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,7,-1.7752723499104806,-1.775624035635536,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.27174236231871807,0.2839152820880666,0.283874984758987
3178,78,E0_t_U,"t,U",8,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,8,-1.7752718942826402,-1.7756240356355366,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.2717428179465584,0.28391528208806593,0.2838749847589874
3179,79,E0_t_U,"t,U",9,0.0001412652645269,0.0003325274173488,0.0483514490244535,0.0017768820797332,6.169452469680897e-05,0.0151511148023454,0.0072256731436586,9,-1.7709010085456092,-1.7756240356355353,-0.0594984482992947,0.2876120418684862,-0.4860597952263581,3.6,0.6,10,0.27611370368358945,0.28391528208806727,0.28387498475898765
3180,80,E0_t_U,"t,U",0,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,0,-2.047014712229198,-2.069399971849676,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,4.440892098500626e-16,-0.00986065412607351,0.0
3181,81,E0_t_U,"t,U",1,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,1,-2.0339622011429457,-2.04850724562022,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.013052511086252938,0.011032072103382529,0.0197290794823477
3182,82,E0_t_U,"t,U",2,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,2,-1.9975719238439755,-2.0027303945136987,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.04944278838522309,0.05680892320990383,0.061220189261411484
3183,83,E0_t_U,"t,U",3,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,3,-1.9888672165056995,-1.99122090999924,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.05814749572349909,0.0683184077243626,0.07080876060061603
3184,84,E0_t_U,"t,U",4,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,4,-1.9888659636206265,-1.99122090999924,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.05814874860857211,0.0683184077243626,0.07080876060061736
3185,85,E0_t_U,"t,U",5,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,5,-1.95140381470216,-1.9421637939129983,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.09561089752703866,0.11737552381060423,0.11474226726978598
3186,86,E0_t_U,"t,U",6,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,6,-1.875043521913745,-1.863258226427928,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.17197119031545371,0.1962810912956745,0.2013938209884063
3187,87,E0_t_U,"t,U",7,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,7,-1.7752723499104806,-1.7733120342361073,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.27174236231871807,0.28622728348749527,0.283874984758987
3188,88,E0_t_U,"t,U",8,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,8,-1.7752718942826402,-1.7733120342361053,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.2717428179465584,0.28622728348749726,0.2838749847589874
3189,89,E0_t_U,"t,U",9,0.0561889555977762,0.0136460177568866,0.3957910232888909,0.0145450444772738,3.30131098643307e-05,0.0112226298227135,0.0099404312782581,9,-1.7709010085456092,-1.7733120342361046,-0.0653953226171124,0.2996424049111171,-0.4855409484782493,3.6,0.6,10,0.27611370368358945,0.28622728348749793,0.28387498475898765
3190,90,E0_t_U,"t,U",0,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,0,-2.047014712229198,-2.0566829807497524,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,4.440892098500626e-16,0.0028563369738501265,0.0
3191,91,E0_t_U,"t,U",1,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,1,-2.0339622011429457,-2.037000956642632,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.013052511086252938,0.022538361080970404,0.0197290794823477
3192,92,E0_t_U,"t,U",2,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,2,-1.9975719238439755,-1.995105973012832,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.04944278838522309,0.06443334471077056,0.061220189261411484
3193,93,E0_t_U,"t,U",3,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,3,-1.9888672165056995,-1.9851789057420703,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.05814749572349909,0.0743604119815322,0.07080876060061603
3194,94,E0_t_U,"t,U",4,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,4,-1.9888659636206265,-1.9851789057420712,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.05814874860857211,0.07436041198153132,0.07080876060061736
3195,95,E0_t_U,"t,U",5,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,5,-1.95140381470216,-1.9406661803323584,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.09561089752703866,0.11887313739124417,0.11474226726978598
3196,96,E0_t_U,"t,U",6,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,6,-1.875043521913745,-1.8578463466256652,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.17197119031545371,0.20169297109793738,0.2013938209884063
3197,97,E0_t_U,"t,U",7,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,7,-1.7752723499104806,-1.7748672023946432,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.27174236231871807,0.2846721153289593,0.283874984758987
3198,98,E0_t_U,"t,U",8,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,8,-1.7752718942826402,-1.774867202394643,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.2717428179465584,0.28467211532895953,0.2838749847589874
3199,99,E0_t_U,"t,U",9,0.0051586420676498,0.0016076167471949,0.2921860638904246,0.0107376343698017,5.323515447058646e-05,0.0137793786186116,0.0075039099154596,9,-1.7709010085456092,-1.774867202394642,-0.0607691240872386,0.2873372261121928,-0.4851665450830896,3.6,0.6,10,0.27611370368358945,0.28467211532896064,0.28387498475898765
3200,0,E0_t_U,"t,U",0,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,0,-2.047014712229198,-2.0566397597850754,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,4.440892098500626e-16,0.002899557938527142,0.0
3201,1,E0_t_U,"t,U",1,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,1,-2.0339622011429457,-2.0371823821176385,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.013052511086252938,0.02235693560596408,0.0197290794823477
3202,2,E0_t_U,"t,U",2,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,2,-1.9975719238439755,-1.9965601975511853,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.04944278838522309,0.06297912017241725,0.061220189261411484
3203,3,E0_t_U,"t,U",3,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,3,-1.9888672165056995,-1.9873139457292812,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.05814749572349909,0.07222537199432133,0.07080876060061603
3204,4,E0_t_U,"t,U",4,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,4,-1.9888659636206265,-1.987313945729282,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.05814874860857211,0.07222537199432044,0.07080876060061736
3205,5,E0_t_U,"t,U",5,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,5,-1.95140381470216,-1.9443869330223251,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.09561089752703866,0.11515238470127742,0.11474226726978598
3206,6,E0_t_U,"t,U",6,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,6,-1.875043521913745,-1.856736935556702,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.17197119031545371,0.2028023821669005,0.2013938209884063
3207,7,E0_t_U,"t,U",7,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,7,-1.7752723499104806,-1.7757961906031878,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.27174236231871807,0.2837431271204147,0.283874984758987
3208,8,E0_t_U,"t,U",8,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,8,-1.7752718942826402,-1.7757961906031865,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.2717428179465584,0.28374312712041605,0.2838749847589874
3209,9,E0_t_U,"t,U",9,1.2277689225414305e-05,0.0006988602082131,0.0142544386255348,0.0005238406927072,6.151801945692841e-05,0.0141932671823504,0.0071953870037037,9,-1.7709010085456092,-1.7757961906031865,-0.059569513841593,0.2877297701023259,-0.4860967332555815,3.6,0.7,10,0.27611370368358945,0.28374312712041605,0.28387498475898765
3210,10,E0_t_U,"t,U",0,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,0,-2.047014712229198,-2.0622702632236143,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,4.440892098500626e-16,-0.002730945500011739,0.0
3211,11,E0_t_U,"t,U",1,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,1,-2.0339622011429457,-2.04215881350236,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.013052511086252938,0.01738050422124271,0.0197290794823477
3212,12,E0_t_U,"t,U",2,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,2,-1.9975719238439755,-1.9992736101525268,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.04944278838522309,0.060265707571075744,0.061220189261411484
3213,13,E0_t_U,"t,U",3,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,3,-1.9888672165056995,-1.9890745709537376,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.05814749572349909,0.07046474676986492,0.07080876060061603
3214,14,E0_t_U,"t,U",4,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,4,-1.9888659636206265,-1.9890745709537383,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.05814874860857211,0.07046474676986425,0.07080876060061736
3215,15,E0_t_U,"t,U",5,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,5,-1.95140381470216,-1.9434864707378945,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.09561089752703866,0.11605284698570806,0.11474226726978598
3216,16,E0_t_U,"t,U",6,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,6,-1.875043521913745,-1.85940041598387,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.17197119031545371,0.2001389017397326,0.2013938209884063
3217,17,E0_t_U,"t,U",7,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,7,-1.7752723499104806,-1.7745044279124491,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.27174236231871807,0.28503488981115344,0.283874984758987
3218,18,E0_t_U,"t,U",8,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,8,-1.7752718942826402,-1.7745044279124491,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.2717428179465584,0.28503488981115344,0.2838749847589874
3219,19,E0_t_U,"t,U",9,0.0104129544373824,0.0027536308627003,0.4151249003294546,0.0152555509944161,4.6569469083467376e-05,0.0125170114055029,0.0079022337223883,9,-1.7709010085456092,-1.774504427912449,-0.0621449656639422,0.2932719741533287,-0.4858716176844734,3.6,0.7,10,0.27611370368358945,0.28503488981115366,0.28387498475898765
3220,20,E0_t_U,"t,U",0,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,0,-2.047014712229198,-2.0561878224732144,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,4.440892098500626e-16,0.0033514952503881368,0.0
3221,21,E0_t_U,"t,U",1,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,1,-2.0339622011429457,-2.036881169402736,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.013052511086252938,0.022658148320866545,0.0197290794823477
3222,22,E0_t_U,"t,U",2,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,2,-1.9975719238439755,-1.9965804916974443,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.04944278838522309,0.06295882602615821,0.061220189261411484
3223,23,E0_t_U,"t,U",3,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,3,-1.9888672165056995,-1.9874106618407008,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.05814749572349909,0.07212865588290174,0.07080876060061603
3224,24,E0_t_U,"t,U",4,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,4,-1.9888659636206265,-1.9874106618407,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.05814874860857211,0.07212865588290263,0.07080876060061736
3225,25,E0_t_U,"t,U",5,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,5,-1.95140381470216,-1.9448253679218,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.09561089752703866,0.1147139498018026,0.11474226726978598
3226,26,E0_t_U,"t,U",6,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,6,-1.875043521913745,-1.8578035880732136,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.17197119031545371,0.201735729650389,0.2013938209884063
3227,27,E0_t_U,"t,U",7,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,7,-1.7752723499104806,-1.7774990720166772,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.27174236231871807,0.2820402457069253,0.283874984758987
3228,28,E0_t_U,"t,U",8,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,8,-1.7752718942826402,-1.777499072016678,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.2717428179465584,0.28204024570692465,0.2838749847589874
3229,29,E0_t_U,"t,U",9,0.0019478304473484,0.0009471873102395,0.1795425443366093,0.0065980634710676,5.329563851978424e-05,0.0140106763134524,0.0070130810215473,9,-1.7709010085456092,-1.7774990720166768,-0.059103839832144,0.2855339755694092,-0.4862063419804497,3.6,0.7,10,0.27611370368358945,0.28204024570692576,0.28387498475898765
3230,30,E0_t_U,"t,U",0,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,0,-2.047014712229198,-2.069565261704704,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,4.440892098500626e-16,-0.01002594398110146,0.0
3231,31,E0_t_U,"t,U",1,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,1,-2.0339622011429457,-2.048649143484609,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.013052511086252938,0.010890174238993744,0.0197290794823477
3232,32,E0_t_U,"t,U",2,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,2,-1.9975719238439755,-2.002745880941263,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.04944278838522309,0.0567934367823395,0.061220189261411484
3233,33,E0_t_U,"t,U",3,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,3,-1.9888672165056995,-1.991166039129688,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.05814749572349909,0.06837327859391462,0.07080876060061603
3234,34,E0_t_U,"t,U",4,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,4,-1.9888659636206265,-1.9911660391296864,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.05814874860857211,0.06837327859391618,0.07080876060061736
3235,35,E0_t_U,"t,U",5,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,5,-1.95140381470216,-1.941948573769772,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.09561089752703866,0.11759074395383062,0.11474226726978598
3236,36,E0_t_U,"t,U",6,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,6,-1.875043521913745,-1.863457970954995,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.17197119031545371,0.19608134676860756,0.2013938209884063
3237,37,E0_t_U,"t,U",7,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,7,-1.7752723499104806,-1.7733012332064026,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.27174236231871807,0.2862380845171999,0.283874984758987
3238,38,E0_t_U,"t,U",8,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,8,-1.7752718942826402,-1.7733012332064015,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.2717428179465584,0.286238084517201,0.2838749847589874
3239,39,E0_t_U,"t,U",9,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,9,-1.7709010085456092,-1.773301233206401,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.27611370368358945,0.28623808451720145,0.28387498475898765
3240,40,E0_t_U,"t,U",0,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,0,-2.047014712229198,-2.069565261704704,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,4.440892098500626e-16,-0.01002594398110146,0.0
3241,41,E0_t_U,"t,U",1,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,1,-2.0339622011429457,-2.048649143484609,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.013052511086252938,0.010890174238993744,0.0197290794823477
3242,42,E0_t_U,"t,U",2,0.0567143342300384,0.0150604457014403,0.399652262835944,0.0146869423416635,3.295145153752322e-05,0.0102689697456626,0.0099936718903072,2,-1.9975719238439755,-2.002745880941263,-0.0655217114043187,0.2996907633720075,-0.4854871434424427,3.6,0.7,10,0.04944278838522309,0.0567934367823395,0.061220189261411484
