,name,Parameters,cviteration,test_sloss,test_loss,Energy test rms error (eV),Test loss,train_sloss,train_loss,energy_loss,state,ai_energy,model_energy,t,U,E0,r,w0,state_cutoff
5,E0_t_U,"t,U",5,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,5,-1.935432356675357,-1.9247663659789223,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
6,E0_t_U,"t,U",6,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,6,-1.8990160154432405,-1.8856541845955566,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
7,E0_t_U,"t,U",7,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,7,-1.7819836366485635,-1.7803456933717217,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
8,E0_t_U,"t,U",8,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,8,-1.781980921580056,-1.7803456933717214,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
9,E0_t_U,"t,U",9,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,9,-1.776625491778766,-1.7803456933717203,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
10,E0_t_U,"t,U",0,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,0,-2.05690906330163,-2.0814881099105205,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
11,E0_t_U,"t,U",1,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,1,-2.04411556785187,-2.0597285634428535,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
12,E0_t_U,"t,U",2,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,2,-1.999253672326126,-2.0048655642470865,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
13,E0_t_U,"t,U",3,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,3,-1.984453679725536,-1.9866334307070879,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
14,E0_t_U,"t,U",4,0.06473721215386694,0.021579070717955645,0.4248514682244855,0.015612995590983392,4.4837097529190634e-05,0.010213614206919241,0.010956277130320394,4,-1.98445130645275,-1.9866334307070852,-0.07403147446030553,0.2924836215278119,-0.4811915914947305,3.4,1.0,10
